Time (s);Position (mm);Force (kN);Strain (%);
"9.5500";"0.1591";"0.5385";"0.0052"
"9.6000";"0.1600";"0.5409";"0.0055"
"9.6500";"0.1610";"0.5460";"0.0054"
"9.7000";"0.1618";"0.5482";"0.0055"
"9.7500";"0.1624";"0.5489";"0.0055"
"9.8000";"0.1632";"0.5509";"0.0054"
"9.8500";"0.1643";"0.5552";"0.0053"
"9.9000";"0.1652";"0.5593";"0.0056"
"9.9500";"0.1658";"0.5599";"0.0057"
"10.0000";"0.1665";"0.5606";"0.0055"
"10.0500";"0.1676";"0.5650";"0.0056"
"10.1000";"0.1685";"0.5696";"0.0058"
"10.1500";"0.1692";"0.5707";"0.0057"
"10.2000";"0.1699";"0.5714";"0.0059"
"10.2500";"0.1709";"0.5750";"0.0058"
"10.3000";"0.1719";"0.5802";"0.0058"
"10.3500";"0.1725";"0.5811";"0.0059"
"10.4000";"0.1732";"0.5817";"0.0055"
"10.4500";"0.1741";"0.5847";"0.0060"
"10.5000";"0.1752";"0.5900";"0.0058"
"10.5500";"0.1759";"0.5928";"0.0058"
"10.6000";"0.1766";"0.5929";"0.0061"
"10.6500";"0.1774";"0.5940";"0.0059"
"10.7000";"0.1786";"0.5995";"0.0060"
"10.7500";"0.1793";"0.6028";"0.0061"
"10.8000";"0.1800";"0.6034";"0.0060"
"10.8500";"0.1808";"0.6049";"0.0061"
"10.9000";"0.1819";"0.6090";"0.0059"
"10.9500";"0.1827";"0.6139";"0.0060"
"11.0000";"0.1834";"0.6141";"0.0059"
"11.0500";"0.1841";"0.6145";"0.0060"
"11.1000";"0.1852";"0.6186";"0.0062"
"11.1500";"0.1861";"0.6235";"0.0062"
"11.2000";"0.1867";"0.6244";"0.0062"
"11.2500";"0.1875";"0.6254";"0.0061"
"11.3000";"0.1884";"0.6278";"0.0062"
"11.3500";"0.1894";"0.6329";"0.0063"
"11.4000";"0.1901";"0.6348";"0.0065"
"11.4500";"0.1908";"0.6348";"0.0064"
"11.5000";"0.1916";"0.6371";"0.0061"
"11.5500";"0.1927";"0.6422";"0.0064"
"11.6000";"0.1935";"0.6446";"0.0065"
"11.6500";"0.1941";"0.6450";"0.0064"
"11.7000";"0.1950";"0.6470";"0.0064"
"11.7500";"0.1960";"0.6519";"0.0064"
"11.8000";"0.1968";"0.6558";"0.0065"
"11.8500";"0.1974";"0.6550";"0.0067"
"11.9000";"0.1982";"0.6565";"0.0065"
"11.9500";"0.1992";"0.6613";"0.0068"
"12.0000";"0.2001";"0.6662";"0.0067"
"12.0500";"0.2008";"0.6670";"0.0068"
"12.1000";"0.2016";"0.6678";"0.0067"
"12.1500";"0.2026";"0.6724";"0.0066"
"12.2000";"0.2035";"0.6784";"0.0067"
"12.2500";"0.2042";"0.6778";"0.0067"
"12.3000";"0.2049";"0.6784";"0.0067"
"12.3500";"0.2059";"0.6818";"0.0065"
"12.4000";"0.2069";"0.6878";"0.0067"
"12.4500";"0.2076";"0.6900";"0.0066"
"12.5000";"0.2082";"0.6893";"0.0065"
"12.5500";"0.2092";"0.6916";"0.0065"
"12.6000";"0.2103";"0.6984";"0.0067"
"12.6500";"0.2110";"0.7001";"0.0066"
"12.7000";"0.2117";"0.7004";"0.0066"
"12.7500";"0.2125";"0.7021";"0.0065"
"12.8000";"0.2136";"0.7070";"0.0065"
"12.8500";"0.2144";"0.7117";"0.0065"
"12.9000";"0.2150";"0.7110";"0.0065"
"12.9500";"0.2158";"0.7123";"0.0065"
"13.0000";"0.2169";"0.7172";"0.0066"
"13.0500";"0.2178";"0.7217";"0.0065"
"13.1000";"0.2184";"0.7218";"0.0065"
"13.1500";"0.2191";"0.7224";"0.0065"
"13.2000";"0.2201";"0.7260";"0.0067"
"13.2500";"0.2211";"0.7327";"0.0067"
"13.3000";"0.2217";"0.7331";"0.0064"
"13.3500";"0.2225";"0.7330";"0.0062"
"13.4000";"0.2234";"0.7366";"0.0064"
"13.4500";"0.2244";"0.7417";"0.0065"
"13.5000";"0.2251";"0.7443";"0.0065"
"13.5500";"0.2258";"0.7445";"0.0063"
"13.6000";"0.2266";"0.7462";"0.0065"
"13.6500";"0.2277";"0.7523";"0.0064"
"13.7000";"0.2285";"0.7556";"0.0064"
"13.7500";"0.2291";"0.7550";"0.0064"
"13.8000";"0.2299";"0.7567";"0.0063"
"13.8500";"0.2309";"0.7614";"0.0063"
"13.9000";"0.2318";"0.7666";"0.0063"
"13.9500";"0.2325";"0.7676";"0.0062"
"14.0000";"0.2333";"0.7674";"0.0065"
"14.0500";"0.2342";"0.7726";"0.0065"
"14.1000";"0.2352";"0.7778";"0.0065"
"14.1500";"0.2359";"0.7781";"0.0064"
"14.2000";"0.2365";"0.7791";"0.0062"
"14.2500";"0.2375";"0.7821";"0.0063"
"14.3000";"0.2385";"0.7886";"0.0065"
"14.3500";"0.2393";"0.7907";"0.0065"
"14.4000";"0.2399";"0.7902";"0.0065"
"14.4500";"0.2409";"0.7940";"0.0064"
"14.5000";"0.2419";"0.8003";"0.0066"
"14.5500";"0.2427";"0.8023";"0.0064"
"14.6000";"0.2433";"0.8018";"0.0065"
"14.6500";"0.2442";"0.8042";"0.0064"
"14.7000";"0.2452";"0.8101";"0.0063"
"14.7500";"0.2460";"0.8146";"0.0064"
"14.8000";"0.2467";"0.8136";"0.0063"
"14.8500";"0.2475";"0.8150";"0.0065"
"14.9000";"0.2485";"0.8208";"0.0065"
"14.9500";"0.2494";"0.8252";"0.0065"
"15.0000";"0.2500";"0.8254";"0.0063"
"15.0500";"0.2507";"0.8261";"0.0066"
"15.1000";"0.2518";"0.8307";"0.0065"
"15.1500";"0.2527";"0.8374";"0.0065"
"15.2000";"0.2534";"0.8371";"0.0064"
"15.2500";"0.2540";"0.8380";"0.0065"
"15.3000";"0.2550";"0.8412";"0.0065"
"15.3500";"0.2560";"0.8473";"0.0065"
"15.4000";"0.2567";"0.8509";"0.0065"
"15.4500";"0.2575";"0.8506";"0.0066"
"15.5000";"0.2583";"0.8526";"0.0067"
"15.5500";"0.2593";"0.8593";"0.0063"
"15.6000";"0.2601";"0.8627";"0.0066"
"15.6500";"0.2608";"0.8627";"0.0068"
"15.7000";"0.2615";"0.8642";"0.0065"
"15.7500";"0.2626";"0.8695";"0.0066"
"15.8000";"0.2635";"0.8755";"0.0067"
"15.8500";"0.2642";"0.8757";"0.0067"
"15.9000";"0.2649";"0.8761";"0.0067"
"15.9500";"0.2659";"0.8810";"0.0068"
"16.0000";"0.2668";"0.8867";"0.0067"
"16.0500";"0.2675";"0.8879";"0.0066"
"16.1000";"0.2682";"0.8888";"0.0068"
"16.1500";"0.2692";"0.8919";"0.0067"
"16.2000";"0.2702";"0.8988";"0.0070"
"16.2500";"0.2709";"0.9008";"0.0069"
"16.3000";"0.2716";"0.9012";"0.0067"
"16.3500";"0.2726";"0.9046";"0.0066"
"16.4000";"0.2736";"0.9106";"0.0069"
"16.4500";"0.2743";"0.9140";"0.0067"
"16.5000";"0.2750";"0.9143";"0.0069"
"16.5500";"0.2759";"0.9154";"0.0068"
"16.6000";"0.2769";"0.9224";"0.0069"
"16.6500";"0.2777";"0.9265";"0.0070"
"16.7000";"0.2784";"0.9265";"0.0069"
"16.7500";"0.2792";"0.9286";"0.0074"
"16.8000";"0.2802";"0.9334";"0.0071"
"16.8500";"0.2810";"0.9387";"0.0072"
"16.9000";"0.2817";"0.9391";"0.0071"
"16.9500";"0.2824";"0.9391";"0.0070"
"17.0000";"0.2834";"0.9444";"0.0072"
"17.0500";"0.2844";"0.9503";"0.0073"
"17.1000";"0.2851";"0.9517";"0.0071"
"17.1500";"0.2857";"0.9520";"0.0072"
"17.2000";"0.2867";"0.9554";"0.0072"
"17.2500";"0.2877";"0.9630";"0.0073"
"17.3000";"0.2884";"0.9657";"0.0073"
"17.3500";"0.2891";"0.9645";"0.0075"
"17.4000";"0.2899";"0.9675";"0.0074"
"17.4500";"0.2910";"0.9740";"0.0074"
"17.5000";"0.2917";"0.9781";"0.0075"
"17.5500";"0.2924";"0.9783";"0.0074"
"17.6000";"0.2932";"0.9787";"0.0074"
"17.6500";"0.2943";"0.9854";"0.0075"
"17.7000";"0.2951";"0.9921";"0.0075"
"17.7500";"0.2958";"0.9916";"0.0075"
"17.8000";"0.2965";"0.9925";"0.0074"
"17.8500";"0.2976";"0.9978";"0.0077"
"17.9000";"0.2985";"1.0045";"0.0078"
"17.9500";"0.2992";"1.0057";"0.0076"
"18.0000";"0.2999";"1.0053";"0.0074"
"18.0500";"0.3009";"1.0099";"0.0076"
"18.1000";"0.3019";"1.0176";"0.0076"
"18.1500";"0.3026";"1.0194";"0.0078"
"18.2000";"0.3033";"1.0202";"0.0079"
"18.2500";"0.3042";"1.0234";"0.0078"
"18.3000";"0.3052";"1.0305";"0.0077"
"18.3500";"0.3060";"1.0334";"0.0078"
"18.4000";"0.3066";"1.0329";"0.0079"
"18.4500";"0.3075";"1.0352";"0.0080"
"18.5000";"0.3086";"1.0438";"0.0080"
"18.5500";"0.3094";"1.0470";"0.0079"
"18.6000";"0.3100";"1.0474";"0.0081"
"18.6500";"0.3108";"1.0493";"0.0081"
"18.7000";"0.3119";"1.0554";"0.0081"
